player_name,club_img_url,player_position,transfer_type,transfer_fee,is_loan,minutes_played,goals,window,team_name,player_url,player_age,transfer_notes,in_squad,appearances,team_urls.x,team_urls.y
Denys Bain,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Back,Departures,0,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/denys-bain/profil/spieler/184575,29,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Romain Philippoteaux,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Right Midfield,Departures,0,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/romain-philippoteaux/profil/spieler/255220,34,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Paul Lasne,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Defensive Midfield,Departures,0,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/paul-lasne/profil/spieler/93726,33,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Sébastien Cibois,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Goalkeeper,Departures,0,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/sebastien-cibois/profil/spieler/395251,24,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Julien Faussurier,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Right-Back,Departures,0,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/julien-faussurier/profil/spieler/78917,35,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Noé Sow,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Back,Departures,0,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/noe-sow/profil/spieler/796913,23,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Rafiki Saïd,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Left Winger,Departures,NA,FALSE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/rafiki-said/profil/spieler/780147,22,?,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Gautier Larsonneur,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Goalkeeper,Departures,NA,TRUE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/gautier-larsonneur/profil/spieler/357047,25,loan transfer,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Hianga'a Mbock,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Central Midfield,Departures,NA,TRUE,13,0,Summer,Stade Brestois 29,https://www.transfermarkt.com/hiangaa-mbock/profil/spieler/684062,22,loan transfer,4,2,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Josué Escartin,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Back,Departures,NA,TRUE,0,0,Summer,Stade Brestois 29,https://www.transfermarkt.com/josue-escartin/profil/spieler/862972,19,loan transfer,0,0,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Youcef Belaïli,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Left Winger,Departures,NA,FALSE,358,0,Summer,Stade Brestois 29,https://www.transfermarkt.com/youcef-belaili/profil/spieler/175014,30,-,7,6,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Martín Satriano,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Forward,Departures,NA,TRUE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/martin-satriano/profil/spieler/640109,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Lucien Agoumé,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Defensive Midfield,Departures,NA,TRUE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Ronaël Pierre-Gabriel,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Right-Back,Departures,NA,TRUE,NA,NA,Summer,Stade Brestois 29,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,24,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Kenny Lala,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Right-Back,Arrivals,0,FALSE,711,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/kenny-lala/profil/spieler/174196,31,NA,9,9,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Alberth Elis,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Right Winger,Arrivals,NA,TRUE,194,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/alberth-elis/profil/spieler/281319,26,loan transfer,4,4,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Bradley Locko,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Left-Back,Arrivals,NA,TRUE,44,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/bradley-locko/profil/spieler/805908,20,loan transfer,3,1,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Félix Lemaréchal,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Central Midfield,Arrivals,NA,TRUE,27,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/felix-lemarechal/profil/spieler/659518,19,loan transfer,3,2,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Loïc Rémy,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Forward,Arrivals,NA,FALSE,0,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/loic-remy/profil/spieler/45121,36,-,0,0,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Gautier Larsonneur,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Goalkeeper,Arrivals,NA,TRUE,NA,NA,Winter,Stade Brestois 29,https://www.transfermarkt.com/gautier-larsonneur/profil/spieler/357047,25,"End of loan Jan 5, 2023",NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Josué Escartin,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Back,Arrivals,NA,TRUE,0,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/josue-escartin/profil/spieler/862972,19,"End of loan Jan 19, 2023",0,0,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Gautier Larsonneur,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Goalkeeper,Departures,1600000,FALSE,NA,NA,Winter,Stade Brestois 29,https://www.transfermarkt.com/gautier-larsonneur/profil/spieler/357047,25,NA,NA,NA,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Irvin Cardona,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Forward,Departures,NA,FALSE,225,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/irvin-cardona/profil/spieler/342226,25,€500k,14,10,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Islam Slimani,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Centre-Forward,Departures,0,FALSE,1150,2,Winter,Stade Brestois 29,https://www.transfermarkt.com/islam-slimani/profil/spieler/174915,34,NA,18,18,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Jere Uronen,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Left-Back,Departures,NA,TRUE,298,0,Winter,Stade Brestois 29,https://www.transfermarkt.com/jere-uronen/profil/spieler/131827,28,loan transfer,12,6,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Axel Camblan,https://tmsi.akamaized.net/icons/tm_spinner_inverted.min.svg,Attacking Midfield,Departures,NA,TRUE,94,1,Winter,Stade Brestois 29,https://www.transfermarkt.com/axel-camblan/profil/spieler/924800,19,loan transfer,18,9,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2022
Junya Ito,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right Winger,Arrivals,1.00E+07,FALSE,1769,4,Summer,Stade Reims,https://www.transfermarkt.com/junya-ito/profil/spieler/348791,29,NA,23,22,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Andreaw Gravillon,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Arrivals,3.00E+06,FALSE,1220,0,Summer,Stade Reims,https://www.transfermarkt.com/andreaw-gravillon/profil/spieler/395083,24,NA,19,15,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Emmanuel Agbadou,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Arrivals,2600000,FALSE,1720,0,Summer,Stade Reims,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895,25,NA,23,22,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Noah Jean Holm,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Arrivals,NA,TRUE,233,0,Summer,Stade Reims,https://www.transfermarkt.com/noah-jean-holm/profil/spieler/494177,21,Loan fee:€500k,11,9,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Patrick Pentz,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Goalkeeper,Arrivals,0,FALSE,630,0,Summer,Stade Reims,https://www.transfermarkt.com/patrick-pentz/profil/spieler/223972,25,NA,20,7,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Maxime Busi,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right-Back,Arrivals,NA,FALSE,881,0,Summer,Stade Reims,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817,22,?,19,13,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Amir Richardson,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Central Midfield,Arrivals,NA,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/amir-richardson/profil/spieler/893675,20,?,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Folarin Balogun,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Arrivals,NA,TRUE,1910,16,Summer,Stade Reims,https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770,21,loan transfer,25,25,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Kamory Doumbia,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Attacking Midfield,Arrivals,NA,FALSE,1139,2,Summer,Stade Reims,https://www.transfermarkt.com/kamory-doumbia/profil/spieler/671594,19,-,27,23,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Martin Adeline,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Central Midfield,Arrivals,NA,FALSE,135,3,Summer,Stade Reims,https://www.transfermarkt.com/martin-adeline/profil/spieler/814976,18,-,17,7,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Ibrahim Diakité,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right-Back,Arrivals,NA,FALSE,131,0,Summer,Stade Reims,https://www.transfermarkt.com/ibrahim-diakite/profil/spieler/919173,18,-,13,3,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Kaj Sierhuis,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Arrivals,NA,TRUE,109,2,Summer,Stade Reims,https://www.transfermarkt.com/kaj-sierhuis/profil/spieler/315283,24,"End of loan Jun 30, 2022",10,7,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Rafik Guitane,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Attacking Midfield,Arrivals,NA,TRUE,158,1,Summer,Stade Reims,https://www.transfermarkt.com/rafik-guitane/profil/spieler/394328,23,"End of loan Jun 30, 2022",10,3,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Dereck Kutesa,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left Winger,Arrivals,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/dereck-kutesa/profil/spieler/237669,24,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
N'Dri Koffi,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/ndri-koffi/profil/spieler/798927,20,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Dario Maresic,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Arrivals,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/dario-maresic/profil/spieler/307807,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Moustapha Mbow,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Arrivals,NA,TRUE,0,0,Summer,Stade Reims,https://www.transfermarkt.com/moustapha-mbow/profil/spieler/649026,22,"End of loan Jun 30, 2022",2,0,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Fodé Doucouré,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right-Back,Arrivals,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/fode-doucoure/profil/spieler/798925,21,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Thibault De Smet,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left-Back,Arrivals,NA,TRUE,910,0,Summer,Stade Reims,https://www.transfermarkt.com/thibault-de-smet/profil/spieler/340177,24,"End of loan Jun 30, 2022",15,11,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Timothé Nkada,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/timothe-nkada/profil/spieler/522788,22,"End of loan Jun 30, 2022",NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Wout Faes,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Departures,1.70E+07,FALSE,270,0,Summer,Stade Reims,https://www.transfermarkt.com/wout-faes/profil/spieler/292808,24,NA,3,3,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
El Bilal Touré,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Departures,8.00E+06,FALSE,90,0,Summer,Stade Reims,https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016,20,NA,5,3,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Predrag Rajkovic,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Goalkeeper,Departures,2.00E+06,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/predrag-rajkovi%C4%87/profil/spieler/190263,26,NA,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Moreto Cassamá,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Central Midfield,Departures,1500000,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/moreto-cassama/profil/spieler/290746,24,NA,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Ghislain Konan,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left-Back,Departures,0,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/ghislain-konan/profil/spieler/422850,26,NA,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Moussa Doumbia,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left Winger,Departures,0,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/moussa-doumbia/profil/spieler/316137,27,NA,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Sambou Sissoko,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Defensive Midfield,Departures,0,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/sambou-sissoko/profil/spieler/522791,23,NA,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Dereck Kutesa,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left Winger,Departures,NA,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/dereck-kutesa/profil/spieler/237669,24,?,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Fodé Doucouré,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right-Back,Departures,NA,FALSE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/fode-doucoure/profil/spieler/798925,21,?,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Hugo Ekitiké,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,20,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Ilan Kebbal,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Attacking Midfield,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/ilan-kebbal/profil/spieler/739769,24,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Valon Berisha,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Central Midfield,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/valon-berisha/profil/spieler/145115,29,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Amir Richardson,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Central Midfield,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/amir-richardson/profil/spieler/893675,20,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
N'Dri Koffi,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/ndri-koffi/profil/spieler/798927,20,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Anastasios Donis,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right Winger,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/anastasios-donis/profil/spieler/243606,26,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Fraser Hornby,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/fraser-hornby/profil/spieler/388160,22,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Dario Maresic,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Departures,NA,TRUE,NA,NA,Summer,Stade Reims,https://www.transfermarkt.com/dario-maresic/profil/spieler/307807,22,loan transfer,NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Moustapha Mbow,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Departures,NA,TRUE,0,0,Summer,Stade Reims,https://www.transfermarkt.com/moustapha-mbow/profil/spieler/649026,22,loan transfer,2,0,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Andreaw Gravillon,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Back,Departures,NA,TRUE,1220,0,Summer,Stade Reims,https://www.transfermarkt.com/andreaw-gravillon/profil/spieler/395083,24,"End of loan Jun 30, 2022",19,15,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Maxime Busi,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Right-Back,Departures,NA,TRUE,881,0,Summer,Stade Reims,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817,22,"End of loan Jun 30, 2022",19,13,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Alexandre Olliero,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Goalkeeper,Arrivals,NA,FALSE,0,0,Winter,Stade Reims,https://www.transfermarkt.com/alexandre-olliero/profil/spieler/395602,26,?,4,0,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
Myziane Maolida,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Left Winger,Arrivals,NA,TRUE,173,1,Winter,Stade Reims,https://www.transfermarkt.com/myziane-maolida/profil/spieler/371142,23,loan transfer,4,4,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
N'Dri Koffi,https://tmssl.akamaized.net/images/wappen/head/92744.png?lm=1675020923,Centre-Forward,Arrivals,NA,TRUE,NA,NA,Winter,Stade Reims,https://www.transfermarkt.com/ndri-koffi/profil/spieler/798927,20,"End of loan Dec 31, 2022",NA,NA,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022,https://www.transfermarkt.com/stade-reims/startseite/verein/1421/saison_id/2022
